N,P,K,temperature,humidity,ph,rainfall,label,Humidity,Productivity
26,65,22,17.84806561,18.77621951,5.949949081,143.0984171,kidneybeans,2.927816256,0.99883902
17,57,21,19.88394011,20.31564139,5.789214289,60.91974792,kidneybeans,16.38839472,0.759686435
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans,72.23964787,0.892856751
17,59,17,18.4167001,23.42829938,5.689858133,132.9801054,kidneybeans,7.482907956,0.698513979
27,59,22,21.81167649,23.20591245,5.794158504,130.0608093,kidneybeans,71.88732558,0.501600623
28,58,24,19.72702528,18.28173015,5.748190463,143.7630894,kidneybeans,64.26916169,0.956926668
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans,34.91592715,0.003331315
28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans,7.475910187,0.773585718
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans,9.659652721,0.218958486
12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans,47.35955299,0.880678747
6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans,28.93962935,0.871350815
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans,27.52288739,0.612497878
27,80,15,19.07096165,21.21092266,5.788386951,86.21917578,kidneybeans,12.15775849,0.156931009
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans,13.76816735,0.343939752
23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans,61.27231305,0.676274408
19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans,33.17988311,0.151179828
19,65,25,18.09551014,18.29318436,5.625096446,144.7902323,kidneybeans,70.18690651,0.629182185
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans,77.34092632,0.277745323
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans,28.44154181,0.028223473
11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans,34.96031897,0.815737096
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans,85.4563975,0.467540376
21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans,29.43117484,0.463588006
24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans,6.084454581,0.828030542
34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans,8.860011695,0.317640143
16,75,21,18.50692825,23.61670065,5.679224346,87.0513289,kidneybeans,11.11184834,0.213633094
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans,76.31010292,0.254282887
37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans,7.946896152,0.026457467
40,73,20,21.59343016,20.31871249,5.811314232,61.13872036,kidneybeans,90.67736785,0.811082282
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans,6.03770635,0.980388025
1,62,23,15.43546065,18.37477907,5.607808432,139.0302034,kidneybeans,14.67702378,0.339171009
33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans,93.30834171,0.339818583
23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans,61.39586402,0.129735322
6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans,7.752504831,0.779492997
25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans,85.35196638,0.256561088
7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans,73.98611159,0.626327223
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans,65.22011265,0.523777991
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans,36.43134137,0.132401317
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans,79.10631479,0.922920976
32,57,18,15.53834801,23.75560241,5.695422863,107.3850593,kidneybeans,12.31120094,0.05172941
27,56,22,19.91853092,20.70099804,5.833010958,108.6434544,kidneybeans,98.27250063,0.697809938
17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans,2.47901991,0.082151701
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans,12.96193418,0.177383495
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans,42.71087476,0.885480368
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans,43.29520449,0.650352073
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans,99.66206157,0.796604559
11,72,20,19.52226241,24.92607153,5.951177452,113.334026,kidneybeans,81.16132762,0.449834296
3,67,24,17.00067625,19.90790546,5.520880014,103.2926407,kidneybeans,97.12271873,0.369505943
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans,19.65542986,0.323367339
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans,16.40442857,0.003734436
23,62,19,16.51783455,20.4555596,5.609435128,98.77794225,kidneybeans,91.61729729,0.715569005
22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans,34.35643155,0.169322054
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans,61.48989716,0.000535489
34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans,100.2639253,0.600515943
12,63,17,18.358923,19.37703396,5.717143397,138.414764,kidneybeans,51.55698553,0.130154158
27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans,23.13933658,0.38279574
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans,24.80239423,0.270191827
24,67,22,20.120043,22.89845607,5.618844277,104.6252153,kidneybeans,59.12536213,0.225672962
11,71,24,21.14011423,22.7182355,5.606620346,141.6056722,kidneybeans,5.806324973,0.257537647
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans,82.10867959,0.690167371
25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans,75.538723,0.973966126
34,66,17,18.81097271,21.27833035,5.889614577,125.084915,kidneybeans,74.21918027,0.658823793
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans,34.65360616,0.247855531
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans,67.78294062,0.388072216
18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans,85.26406806,0.384883272
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans,27.12578182,0.513097892
37,56,25,22.05592283,19.60379304,5.774755144,126.7265372,kidneybeans,99.73020677,0.036290373
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans,38.59355094,0.458229738
11,61,21,18.62328774,23.02410338,5.532100554,135.3378033,kidneybeans,7.346900337,0.834577102
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans,40.5944205,0.581258386
12,61,19,19.33162606,24.13995025,5.655726817,68.51253427,kidneybeans,65.11344629,0.019554514
5,74,21,16.24469193,21.35793891,5.591704014,66.97053257,kidneybeans,93.40214018,0.771512355
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans,89.64575591,0.429880548
31,75,18,15.46789263,21.43780702,5.824208309,88.88796102,kidneybeans,40.40693056,0.438263583
36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,kidneybeans,7.145417703,0.001160092
5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans,24.28222709,0.679655445
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans,45.44083738,0.478316405
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans,15.93630276,0.342204827
0,55,22,22.98666928,20.57940608,5.916779289,143.8584938,kidneybeans,85.71878413,0.453536374
14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans,11.16402737,0.786369954
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans,17.42313739,0.17017654
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans,31.69780493,0.793900017
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans,81.28131,0.248799716
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans,75.24184268,0.285243542
14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,kidneybeans,7.724942567,0.102423459
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans,82.99748272,0.002273223
20,73,22,16.03768615,22.33195853,5.976312538,130.3900798,kidneybeans,88.7439774,0.461178939
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans,60.22913894,0.288542641
27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans,44.67148303,0.84506126
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans,46.81554183,0.674398291
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans,93.37935256,0.425707897
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans,21.32977118,0.309545449
30,63,16,23.60506572,21.90539577,5.525904526,100.5978728,kidneybeans,76.53681556,0.016738512
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans,14.15614914,0.960794752
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans,56.40442657,0.523851634
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans,35.53314053,0.460747629
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas,55.02678523,0.95003741
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas,17.09568131,0.904822905
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas,85.25597965,0.167095242
27,57,24,27.33534897,43.35795962,6.09186275,142.3303677,pigeonpeas,7.906956495,0.574219011
10,79,18,21.0643684,55.46985938,5.624731338,184.6226709,pigeonpeas,94.61120789,0.074216851
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas,64.57487983,0.62929484
40,70,20,31.80130272,45.03186173,5.623490043,147.0361442,pigeonpeas,44.03565032,0.616415748
38,55,19,33.18184225,38.23184742,5.864623352,198.8298806,pigeonpeas,23.33414052,0.381460479
35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas,100.801696,0.972520351
38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas,43.05505755,0.71669799
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas,87.46843425,0.20835292
16,56,17,33.80020039,40.03262418,7.445444883,176.6165894,pigeonpeas,84.51641917,0.728343963
31,72,17,28.69180475,49.47225353,5.833031708,96.36222901,pigeonpeas,92.84364273,0.082920141
16,80,20,31.24021696,56.67369054,7.339320929,122.0146733,pigeonpeas,30.80989729,0.444713829
27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas,57.60204302,0.078661509
40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas,37.72036862,0.445659922
18,58,16,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas,39.57544366,0.4735096
3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas,29.21661078,0.049052235
26,67,24,36.97794384,37.73992903,5.642813116,161.4812963,pigeonpeas,39.52021936,0.878675886
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas,36.05771567,0.36054645
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas,97.33065616,0.0324608
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas,64.78771719,0.339797189
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas,64.80188087,0.593199325
28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas,89.985023,0.346760738
16,71,24,18.33124824,38.40975482,4.946369874,139.6483317,pigeonpeas,43.93699155,0.663448832
24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas,100.5306173,0.022304556
38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas,38.94872171,0.381568518
9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas,81.24178059,0.677472171
34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas,30.60521065,0.894739298
1,76,19,24.18553163,46.68746847,6.669529416,177.3377996,pigeonpeas,80.80876465,0.322282248
6,69,19,26.88630675,41.69617915,4.750929218,94.46748008,pigeonpeas,4.163657855,0.620271804
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas,44.65830549,0.362086911
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas,72.60633259,0.979453741
27,71,23,23.45379018,46.48714759,7.10959773,150.8712202,pigeonpeas,8.933142602,0.702682005
36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas,61.56500201,0.072249219
17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas,11.7746954,0.144806719
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas,57.65933236,0.911659028
17,64,16,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas,23.4065375,0.361567966
14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas,89.25073131,0.759195306
39,60,15,35.09357419,30.98685456,5.004074624,116.9106908,pigeonpeas,6.7950847,0.62207885
6,66,15,34.93174223,30.40046769,6.345806011,159.2649827,pigeonpeas,50.6460401,0.648142636
8,59,18,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas,19.8869494,0.793035777
2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas,86.96423264,0.576201531
1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas,46.93206491,0.732037846
16,73,19,18.41645629,34.80541039,4.684079249,163.2747473,pigeonpeas,50.23605919,0.257101447
23,75,25,31.07508973,47.19847683,7.077170002,91.31256412,pigeonpeas,90.26452919,0.962212635
32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas,42.8784512,0.048342614
28,59,22,30.90607799,52.79913039,7.05181629,170.9919828,pigeonpeas,71.72398071,0.538965364
5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas,1.268048042,0.185887129
36,67,25,35.95176642,36.52780776,6.418062652,136.0456753,pigeonpeas,28.41836003,0.490050169
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas,14.03764225,0.010262036
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas,85.78802553,0.307562276
17,67,18,31.2192752,56.46868874,5.611510977,129.2028653,pigeonpeas,5.221470561,0.231761991
5,55,18,33.50876355,45.70976142,7.322097972,126.6738117,pigeonpeas,45.52202109,0.361265182
5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas,81.73200269,0.512811239
37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas,42.59226744,0.337242806
13,73,20,30.50420876,35.48885969,5.391560418,162.5927723,pigeonpeas,13.4325746,0.165925013
6,63,23,26.01630259,49.94704718,5.906596905,160.3337447,pigeonpeas,54.75088593,0.257519734
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas,88.08441654,0.98531156
25,64,20,33.15122581,32.45974539,4.807776749,105.0380275,pigeonpeas,72.15543704,0.684687084
34,75,24,23.50222822,51.29019509,4.760038039,192.3023991,pigeonpeas,61.34085443,0.380208761
20,77,23,34.87248659,38.83786012,5.180271502,148.2502786,pigeonpeas,90.46178368,0.829530516
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas,1.899805515,0.9647279
14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas,83.77443579,0.90496741
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas,18.40099084,0.212640807
7,77,18,20.5591255,60.54880693,6.655918078,191.0895109,pigeonpeas,85.26035166,0.125350619
29,78,25,19.95991719,59.33157782,5.982854523,195.787103,pigeonpeas,47.54417804,0.636563527
30,60,21,28.87667593,62.4901206,5.457871273,182.2688175,pigeonpeas,89.1755962,0.456295563
20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas,42.55204579,0.087103449
19,57,23,23.6734328,47.2879691,7.342409555,141.1250722,pigeonpeas,15.20861169,0.54619859
3,60,19,25.74679443,40.7192594,4.820788186,100.7791633,pigeonpeas,84.31515923,0.027180819
5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas,9.858083554,0.353585668
5,68,20,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas,11.03978133,0.88719171
37,73,21,29.50304807,63.46513414,5.560224583,189.5208915,pigeonpeas,75.37548985,0.328374478
9,59,24,20.43517772,39.37252634,4.747352458,137.2279662,pigeonpeas,39.82685055,0.946900962
20,72,15,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas,73.97193294,0.4664548
31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas,78.24712711,0.784398092
0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas,21.24497946,0.284324103
21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas,94.84171898,0.297310541
13,67,18,30.5753044,34.75591197,5.384762927,177.5764304,pigeonpeas,25.77300263,0.559941336
27,74,20,24.69487673,59.96669215,5.859813416,91.95792434,pigeonpeas,30.16765633,0.039387409
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas,83.34658387,0.967590541
5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas,45.12332696,0.906100743
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas,12.06503247,0.248774166
22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas,6.009505485,0.975936186
18,55,23,21.9989826,56.31006755,6.98571967,136.8274312,pigeonpeas,87.23210802,0.592213418
39,77,21,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas,6.929208672,0.825477811
13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas,2.366644207,0.251462658
27,71,24,31.46417866,48.17631461,7.064973419,165.405354,pigeonpeas,48.82882452,0.479382166
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas,68.52389201,0.11632344
23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas,27.73347684,0.070105274
4,69,19,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas,56.55792059,0.546827295
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas,24.74790312,0.252926316
7,74,17,22.47253208,62.56532471,5.667419697,96.74706956,pigeonpeas,92.47327672,0.89782653
17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas,12.4870691,0.49406729
35,71,17,29.89286629,66.35375127,6.931924963,198.1403003,pigeonpeas,15.96588823,0.940772651
11,72,22,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas,15.91161708,0.508508703
20,60,22,29.65052947,42.89833235,6.876572503,186.9226052,pigeonpeas,21.01082015,0.575608561
10,71,18,19.54284889,66.34777265,6.151029296,173.1106982,pigeonpeas,40.13233503,0.639955807
33,61,24,20.04611791,48.93905624,4.567446499,122.4564203,pigeonpeas,38.40506255,0.931409611
3,49,18,27.91095209,64.70930606,3.692863601,32.67891866,mothbeans,62.15021177,0.103413403
22,59,23,27.32220619,51.27868781,4.371745575,36.5037914,mothbeans,6.874302403,0.019657055
36,58,25,28.66024187,59.3189118,8.399135958,36.92629678,mothbeans,78.34694639,0.109848236
4,43,18,29.02955344,61.09387478,8.840656256,72.98016599,mothbeans,45.82107876,0.577180336
29,54,16,27.78031515,54.65030015,8.153022903,32.05025323,mothbeans,79.41675363,0.569179653
32,43,22,31.99928579,54.1077461,5.270749441,71.6266696,mothbeans,47.73228028,0.066631286
